Experiment Index,Model,Sample Size,R²,MAE,RMSE,Accuracy,Explained Variance,MedAE,Max Error,RAE,sMAPE,Bias,PICP,CV,Quantile Loss,Durbin-Watson,SHAP Match Percentage,Top SHAP Features
2492,XGBoost,5000,0.9406817835656766,16685.248657180175,28690.422478406337,0.9407492415833875,0.9407492415833875,9607.19203125,230277.72124999994,0.1867326470558987,18.817872808726502,967.5194153979484,0.997,0.72011733,8342.624328590087,2.00475078859114,100.0,"{'Coverage Limit': 72158.664, 'Incident History': 39995.324, 'Industry Type': 21694.422, 'Years of Operation': 20364.834, 'Pollution Risk': 14277.25, 'Company Size': 11201.085, 'Regulatory Compliance': 10427.697}"
2493,XGBoost,100,0.4943403083276081,50557.29963671876,69225.55196870388,0.5398205048325306,0.5398205048325306,33916.331875,160830.2275,0.5517150440902222,38.12294812881266,20761.007519531253,1.0,0.4901619,25278.64981835938,1.1064853603910416,85.71428571428571,"{'Coverage Limit': 69869.02, 'Incident History': 30082.604, 'Years of Operation': 20900.535, 'Pollution Risk': 19225.805, 'Industry Type': 14581.419, 'Regulatory Compliance': 13392.867, 'Climate Change Risk': 6314.7114}"
2494,XGBoost,1000,0.9146764362607531,20624.23785751953,36412.46871141605,0.9146828456189022,0.9146828456189022,11482.163515625001,228300.49750000006,0.221320152875239,19.178584400447964,315.5897586914073,0.99,0.7037741,10312.118928759764,1.6883949511300274,100.0,"{'Coverage Limit': 67076.39, 'Incident History': 38358.1, 'Industry Type': 22916.6, 'Years of Operation': 18488.38, 'Pollution Risk': 14167.905, 'Company Size': 11680.656, 'Regulatory Compliance': 8355.464}"
2495,XGBoost,2000,0.9428463845064696,19408.780305322263,29871.48757209639,0.9429985522226189,0.9429985522226189,11699.154062499994,165897.2475,0.1985020951827535,22.113962239556898,1541.332221630859,1.0,0.7298366,9704.390152661132,1.9227571207388257,100.0,"{'Coverage Limit': 72539.65, 'Incident History': 42884.67, 'Industry Type': 23384.875, 'Years of Operation': 22912.1, 'Pollution Risk': 17208.36, 'Company Size': 14155.804, 'Regulatory Compliance': 10898.978}"
2496,XGBoost,5000,0.9502010645976765,16055.863832641602,26321.028282339477,0.9505270266771116,0.9505270266771116,9201.150234375,238338.55125,0.1739736080268138,19.05783575431501,2129.4937138427736,0.999,0.74171144,8027.931916320801,1.95184346572438,100.0,"{'Coverage Limit': 71938.336, 'Incident History': 40747.86, 'Industry Type': 25346.354, 'Years of Operation': 20696.918, 'Pollution Risk': 13887.715, 'Company Size': 11626.504, 'Regulatory Compliance': 10335.521}"
2497,XGBoost,100,0.7977520753651386,29622.92173242187,44207.84607931522,0.7982898919192818,0.7982898919192818,18789.888046875,141361.36875,0.39789835575524024,27.193477011314677,2279.682689453123,1.0,0.6618467,14811.460866210935,2.4146373205710328,100.0,"{'Coverage Limit': 71583.96, 'Incident History': 33675.793, 'Years of Operation': 16639.16, 'Company Size': 9819.223, 'Industry Type': 9314.307, 'Regulatory Compliance': 9015.756, 'Pollution Risk': 8569.215}"
2498,XGBoost,1000,0.937196126790715,19370.156539184572,29429.093606218325,0.9381496231998617,0.9381496231998617,12185.801923828127,141935.99375000002,0.2143882161369525,17.320212206968826,-3626.1286083251966,1.0,0.65600204,9685.078269592286,1.9942457168662522,100.0,"{'Coverage Limit': 71414.3, 'Incident History': 40978.05, 'Industry Type': 20873.777, 'Years of Operation': 20361.195, 'Pollution Risk': 18128.041, 'Company Size': 11552.41, 'Regulatory Compliance': 10441.867}"
2499,XGBoost,2000,0.9565562493335097,15185.578816040037,25020.1946129678,0.9565564216960638,0.9565564216960638,9022.558124999996,177216.79875,0.16610914852243996,13.842300116365392,-49.83660939941416,1.0,0.726534,7592.7894080200185,2.053066416739125,100.0,"{'Coverage Limit': 70633.94, 'Incident History': 40048.855, 'Industry Type': 26542.268, 'Years of Operation': 17512.605, 'Pollution Risk': 14418.805, 'Company Size': 11632.305, 'Regulatory Compliance': 9333.852}"
2500,XGBoost,5000,0.9476145867468193,16697.94585711548,27250.203719516816,0.947624834802414,0.947624834802414,10675.902187499996,207495.80625000002,0.18019826542799472,19.84304389880758,381.1406783532714,1.0,0.73396474,8348.97292855774,1.9406210204108267,100.0,"{'Coverage Limit': 72933.47, 'Incident History': 40456.797, 'Industry Type': 22172.7, 'Years of Operation': 21474.035, 'Pollution Risk': 13764.47, 'Company Size': 12204.708, 'Regulatory Compliance': 10276.112}"
2501,XGBoost,100,0.4036064681082435,79712.18578124998,116053.40335512895,0.4613253109767975,0.4613253109767975,54270.948124999995,325074.09375,0.6869567747508543,44.021504879154705,-36103.57653125,0.8,0.44656056,39856.09289062499,2.4840347524717976,100.0,"{'Coverage Limit': 62960.977, 'Incident History': 17931.826, 'Pollution Risk': 15502.705, 'Years of Operation': 11124.687, 'Company Size': 9586.418, 'Industry Type': 8946.842, 'Regulatory Compliance': 5693.3496}"
