Experiment Index,Model,Sample Size,R²,MAE,RMSE,Accuracy,Explained Variance,MedAE,Max Error,RAE,sMAPE,Bias,PICP,CV,Quantile Loss,Durbin-Watson,SHAP Match Percentage,Top SHAP Features
534,XGBoost,1000,0.8804387406310871,327.9464693542481,900.2269555073208,0.881066425956205,0.881066425956205,46.309298934936564,8772.490859375,0.18849924028973206,69.47596303488686,65.22705341720581,0.995,1.9329908,163.97323467712405,2.152472947130154,80.0,"{'Company Size': 1813.2874, 'Business Interruption Cost': 132.8586, 'Security Score': 94.347404, 'Data Sensitivity': 90.44706, 'Compliance Standard': 26.09365}"
535,XGBoost,2000,0.8657674533830304,319.9422722281635,938.3785407851586,0.866558470975297,0.866558470975297,59.23704383850098,9351.4715234375,0.19062983048424442,73.87288241840383,72.03477831602694,0.9875,1.8930414,159.97113611408176,1.9394390885888362,100.0,"{'Company Size': 1835.9851, 'Business Interruption Cost': 180.8867, 'Data Sensitivity': 143.70135, 'Security Score': 50.036766, 'Industry Risk': 35.403755}"
536,XGBoost,5000,0.9007645317060552,308.3132301975965,855.2445307374501,0.9007665250892636,0.9007665250892636,42.410592651367175,11219.6904296875,0.17207381641893407,80.2250781377203,-3.833118465065956,0.995,1.9012516,154.15661509879826,1.898906023585517,100.0,"{'Company Size': 1849.8323, 'Business Interruption Cost': 180.20602, 'Data Sensitivity': 123.300606, 'Security Score': 51.3288, 'Industry Risk': 28.68651}"
537,XGBoost,100,0.8302373985862799,626.2465953636168,1324.4113404731445,0.8514805468829525,0.8514805468829525,59.60400939941407,4032.2559570312496,0.2329624806030448,59.440363089208205,-468.50186108016953,1.0,1.5281734,313.1232976818084,1.8665785994930721,40.0,"{'Company Size': 1679.1289, 'Types of Data Stored': 155.13623, 'Previous Cyber Incidents': 58.481804, 'Business Interruption Cost': 46.720787, 'Compliance Standard': 31.643284}"
538,XGBoost,1000,0.8545095459126931,432.7773328238964,1279.6422905646998,0.8547591917398751,0.8547591917398751,37.81084342956543,13568.904062500002,0.2070472664427886,78.98000348737332,-53.00703234639167,0.995,1.9816291,216.3886664119482,2.0781183561859926,100.0,"{'Company Size': 1909.7133, 'Business Interruption Cost': 128.81207, 'Security Score': 103.63571, 'Data Sensitivity': 73.04604, 'Industry Risk': 53.102585}"
539,XGBoost,2000,0.8161868100757564,428.8394279404074,1477.0541904365414,0.8171557580840566,0.8171557580840566,46.40839958190922,16399.85734375,0.21168697780347517,74.50621876576929,-107.24037656244342,0.9875,1.9335922,214.4197139702037,1.9511997365967038,100.0,"{'Company Size': 1791.8455, 'Business Interruption Cost': 134.61835, 'Data Sensitivity': 105.22472, 'Security Score': 42.26951, 'Industry Risk': 17.042154}"
540,XGBoost,5000,0.8846803318811414,322.47418721805934,961.5374631518026,0.884700929905939,0.884700929905939,41.54138282775879,9148.3483203125,0.18097884554655466,79.40317312240929,12.85071541852593,0.992,2.027349,161.23709360902967,1.8187235635817476,80.0,"{'Company Size': 1808.0052, 'Business Interruption Cost': 118.1269, 'Data Sensitivity': 111.00655, 'Security Score': 46.889114, 'Compliance Standard': 13.253555}"
541,XGBoost,100,0.8219152878803698,641.7388899765015,1988.0533775742447,0.8373137527891432,0.8373137527891432,33.626949539184565,8490.2732421875,0.20001512878493544,81.70633376575486,-584.592763710022,0.95,2.025559,320.86944498825073,1.4240121440924574,80.0,"{'Company Size': 2085.9194, 'Business Interruption Cost': 74.525894, 'Industry Risk': 15.042448, 'Security Score': 15.012317, 'Geographic Location': 13.60407}"
542,XGBoost,1000,0.8790919007479122,378.0893238802314,979.6471168609623,0.8799027949109169,0.8799027949109169,41.16811599731445,8411.10609375,0.19707855658785264,74.68840724845572,80.22764698883294,0.995,2.0917423,189.0446619401157,1.994503117905059,100.0,"{'Company Size': 1957.1858, 'Business Interruption Cost': 131.72685, 'Data Sensitivity': 100.42857, 'Security Score': 79.08438, 'Industry Risk': 36.772827}"
543,XGBoost,2000,0.9242452753365695,303.49743361924294,755.7416528504941,0.9244645939887688,0.9244645939887688,48.99788696289062,5326.3684765625,0.16756947922942325,80.54131026545974,40.663642750662554,1.0,1.9545394,151.74871680962147,1.913164709597388,100.0,"{'Company Size': 1838.3146, 'Business Interruption Cost': 156.7201, 'Data Sensitivity': 141.69733, 'Security Score': 62.480125, 'Industry Risk': 35.94994}"
544,XGBoost,5000,0.8948516422570209,349.6441643242431,901.2667853576224,0.8950350819590943,0.8950350819590943,46.101845245361325,6815.415312499999,0.1805975092498897,77.82096245974046,37.64426199524165,0.996,1.8594261,174.82208216212155,1.9405940521670642,80.0,"{'Company Size': 1935.4541, 'Business Interruption Cost': 168.27975, 'Data Sensitivity': 134.20712, 'Security Score': 66.51458, 'Compliance Standard': 10.988866}"
545,XGBoost,100,0.813290536930189,475.8233570053577,1136.9943454471602,0.8147542773090788,0.8147542773090788,97.70753662109375,4130.7684960937495,0.23999004024924536,88.39039912600177,100.67164532923698,1.0,1.8124067,237.91167850267885,2.02803865886032,80.0,"{'Company Size': 1798.9441, 'Security Score': 206.8663, 'Industry Risk': 104.559044, 'Previous Cyber Incidents': 79.41043, 'Data Sensitivity': 21.908594}"
546,XGBoost,1000,0.8458605016930537,467.82865435457234,1377.3158303923944,0.8459604930193072,0.8459604930193072,46.28657653808594,13486.244140625,0.198613857135704,82.54876872174414,-35.07985042800906,0.99,1.8529164,233.91432717728617,1.8643502138287043,80.0,"{'Company Size': 2177.5203, 'Business Interruption Cost': 202.48746, 'Data Sensitivity': 191.35115, 'Types of Data Stored': 87.417786, 'Industry Risk': 74.30007}"
547,XGBoost,2000,0.8730639847269756,422.3592335290789,1047.0409961788932,0.8747801534068391,0.8747801534068391,54.3834578704834,7954.9754296875,0.21344994508797596,80.03324161042252,121.74503025189638,0.995,1.8993481,211.17961676453945,1.9777528946061242,100.0,"{'Company Size': 2074.456, 'Business Interruption Cost': 181.85332, 'Data Sensitivity': 106.97122, 'Security Score': 71.78543, 'Industry Risk': 42.507156}"
548,XGBoost,5000,0.8703120820303635,413.5364743834502,1172.3946587905657,0.8703579820635814,0.8703579820635814,42.58060890197754,11026.141875000001,0.1846521662311657,76.50564446255086,-22.056193951349847,0.992,1.8755937,206.7682371917251,2.074176680240181,100.0,"{'Company Size': 2070.2483, 'Business Interruption Cost': 163.72678, 'Data Sensitivity': 121.76829, 'Security Score': 72.9782, 'Industry Risk': 15.245721}"
549,XGBoost,100,0.6129754616190327,298.94810314369204,577.1051147280751,0.6828974831304115,0.6828974831304115,26.75814567565918,1486.663564453125,0.4724469067034977,72.3078959107146,245.29723934364318,1.0,1.5845739,149.47405157184602,1.2880657034555556,80.0,"{'Company Size': 1945.1394, 'Business Interruption Cost': 176.34938, 'Types of Data Stored': 60.316376, 'Industry Risk': 17.41357, 'Data Sensitivity': 11.060302}"
550,XGBoost,1000,0.9246437959260028,321.72932053906914,871.0783638249812,0.9247237554931153,0.9247237554931153,48.96366363525391,8766.800664062499,0.1478834201869043,71.4229100134942,-28.37480836026668,0.995,1.8707144,160.86466026953457,2.056085799562286,100.0,"{'Company Size': 1957.9672, 'Business Interruption Cost': 113.50637, 'Data Sensitivity': 78.511116, 'Security Score': 59.528446, 'Industry Risk': 42.28235}"
551,XGBoost,2000,0.9086677405853577,349.21717707037925,933.1817426118848,0.9087114608123122,0.9087114608123122,37.72008148193359,6917.178515625001,0.17125836290906712,76.65051060061789,20.41716020288468,0.995,2.0036106,174.60858853518963,1.9352524384316772,80.0,"{'Company Size': 2046.5938, 'Business Interruption Cost': 162.73398, 'Data Sensitivity': 127.03076, 'Security Score': 106.84998, 'Types of Data Stored': 37.269386}"
552,XGBoost,5000,0.9037981286016012,295.96762614738464,845.5541997366795,0.9038457193552993,0.9038457193552993,44.98032909393311,10441.8444140625,0.17257508034830724,78.23016089875917,-18.806630077877045,0.996,2.0044162,147.98381307369232,1.8991520366536423,100.0,"{'Company Size': 1742.4811, 'Business Interruption Cost': 151.42766, 'Data Sensitivity': 132.0121, 'Security Score': 52.807083, 'Industry Risk': 10.980169}"
553,XGBoost,100,0.8691736767882206,288.38270155811307,677.1470683864347,0.8863078127317835,0.8863078127317835,40.32358489990233,2654.8873828124997,0.2593680883358826,47.90610572649553,245.05667621707917,1.0,2.057564,144.19135077905653,2.05256764407314,80.0,"{'Company Size': 1619.2074, 'Business Interruption Cost': 148.51321, 'Industry Risk': 54.967674, 'Geographic Location': 37.385635, 'Data Sensitivity': 9.585249}"
554,XGBoost,1000,0.8001148394219402,501.0740984766484,1393.2912670395317,0.8026052878109127,0.8026052878109127,38.982333679199215,9868.856210937502,0.24121427432494344,71.27349130100228,155.52149103641506,0.98,1.9086163,250.5370492383242,2.003671223617326,60.0,"{'Company Size': 2208.6514, 'Business Interruption Cost': 207.43257, 'Data Sensitivity': 137.68048, 'Previous Cyber Incidents': 40.07273, 'Compliance Standard': 26.85124}"
555,XGBoost,2000,0.7682046820582275,415.7170337137341,1467.3035688522546,0.7683813927245273,0.7683813927245273,60.328537597656265,21978.086679687498,0.21667800073969293,85.09924454726476,40.513431198871146,0.9925,1.9737047,207.85851685686706,1.9707200529073519,100.0,"{'Company Size': 2015.3369, 'Business Interruption Cost': 136.30142, 'Data Sensitivity': 135.7649, 'Security Score': 114.28706, 'Industry Risk': 36.456528}"
556,XGBoost,5000,0.8788565505903817,376.5082097469807,1060.4266042884433,0.8788691979732901,0.8788691979732901,48.15769187927246,15192.510234375,0.18839745152443052,77.78738004127656,10.835051522769927,0.996,1.9450084,188.25410487349035,1.97505905203166,100.0,"{'Company Size': 1967.3986, 'Business Interruption Cost': 168.69096, 'Data Sensitivity': 166.82472, 'Security Score': 54.287117, 'Industry Risk': 30.291292}"
557,XGBoost,100,0.8184259790186847,358.6653320324421,838.5119987104099,0.8209928594931436,0.8209928594931436,59.84949768066407,2893.4089453125,0.30335323746696125,112.38611326367989,99.69772520327567,1.0,2.6137097,179.33266601622105,1.3785070153546723,80.0,"{'Company Size': 1802.9778, 'Business Interruption Cost': 143.17546, 'Security Score': 86.97899, 'Data Sensitivity': 23.33537, 'Types of Data Stored': 22.55002}"
558,XGBoost,1000,0.8228903317969419,526.0567713968159,1444.2515729848742,0.8228918557981996,0.8228918557981996,54.444792938232425,9922.850214843751,0.22960684071336712,82.68977822153221,-4.236569908702368,0.985,1.8856032,263.02838569840793,2.0616583107017106,80.0,"{'Company Size': 2070.5256, 'Business Interruption Cost': 172.9537, 'Data Sensitivity': 133.3049, 'Types of Data Stored': 81.334114, 'Security Score': 29.411709}"
559,XGBoost,2000,0.8656504417018498,415.13653234371543,1111.8555846685429,0.8659856838143077,0.8659856838143077,47.98891815185547,8190.377734375001,0.2013264235257257,80.11305187277463,55.540469242483375,0.9875,1.9529737,207.56826617185772,2.1060632361272464,80.0,"{'Company Size': 1974.0917, 'Business Interruption Cost': 125.97021, 'Data Sensitivity': 106.33155, 'Security Score': 81.913315, 'Geographic Location': 24.59022}"
560,XGBoost,5000,0.8972674107035822,346.5796924627453,957.0186768025872,0.8975286968003103,0.8975286968003103,37.32278953552246,9567.4132421875,0.1811200957775002,75.65711219981024,48.26412607763707,0.996,2.035614,173.28984623137265,1.9539588030437396,100.0,"{'Company Size': 1950.5868, 'Data Sensitivity': 162.03876, 'Business Interruption Cost': 154.20639, 'Security Score': 79.7389, 'Industry Risk': 13.907052}"
561,XGBoost,100,0.9545982703453053,288.18251933193204,513.9899132449216,0.955962936301712,0.955962936301712,21.043854217529297,1180.02482421875,0.19332208079497096,82.3319364481488,89.11105305767065,1.0,1.9734254,144.09125966596602,1.861987655711995,100.0,"{'Company Size': 1551.633, 'Industry Risk': 54.647114, 'Security Score': 25.59995, 'Data Sensitivity': 13.581062, 'Business Interruption Cost': 10.458963}"
562,XGBoost,1000,0.8891957806295467,307.565729581511,836.9485575009064,0.8901082545102107,0.8901082545102107,46.616132888793956,7465.30125,0.17892900603927145,74.41983944634102,75.95053490098714,0.995,1.884601,153.7828647907555,1.934728773544671,80.0,"{'Company Size': 1777.4836, 'Business Interruption Cost': 138.43047, 'Data Sensitivity': 94.35602, 'Security Score': 62.564384, 'Geographic Location': 33.390038}"
563,XGBoost,2000,0.8992983575063307,308.03229632877634,893.7104897134856,0.8992984164788095,0.8992984164788095,51.25727127075196,9934.373437499999,0.1731616215756634,73.1106981375116,0.683916796834037,0.995,1.9369092,154.01614816438817,2.0695072108386134,100.0,"{'Company Size': 1867.292, 'Business Interruption Cost': 163.68524, 'Data Sensitivity': 129.45203, 'Security Score': 62.70864, 'Industry Risk': 36.403934}"
564,XGBoost,5000,0.9173015531939693,301.5501635304237,776.5009181011458,0.9173232592455325,0.9173232592455325,51.59087852478027,6879.442421874999,0.1741355016981734,81.33750342535586,12.580088960573674,0.997,2.063675,150.77508176521184,2.135058325352837,80.0,"{'Company Size': 1859.027, 'Business Interruption Cost': 136.67049, 'Data Sensitivity': 120.39261, 'Security Score': 66.255356, 'Previous Cyber Incidents': 17.24978}"
565,XGBoost,100,0.474099676872036,1042.9732606248856,2298.620758892921,0.5687157415133988,0.5687157415133988,29.137854924201967,7365.9257421875,0.4098143990722811,90.98370606393948,974.9852508573533,1.0,1.4772937,521.4866303124428,1.50054253541917,80.0,"{'Company Size': 3221.014, 'Previous Cyber Incidents': 211.28857, 'Business Interruption Cost': 196.40894, 'Security Score': 155.47408, 'Data Sensitivity': 87.81404}"
566,XGBoost,1000,0.8824510725532728,297.9326624599456,914.5710741315421,0.8827619985291214,0.8827619985291214,35.52586715698242,8351.77236328125,0.17791425341498895,66.45976528982442,-47.0366766248703,0.99,1.989471,148.9663312299728,1.977778600290743,100.0,"{'Company Size': 1571.5199, 'Business Interruption Cost': 140.06244, 'Data Sensitivity': 86.88633, 'Security Score': 42.019073, 'Industry Risk': 41.774742}"
567,XGBoost,2000,0.9021557022770077,378.9247608770922,994.065003780642,0.9028834102965473,0.9028834102965473,53.2339404296875,7838.6341015625,0.17634902187245532,79.21831403660822,-85.72857501750737,0.995,1.8672701,189.4623804385461,2.038113067365789,100.0,"{'Company Size': 1924.7753, 'Business Interruption Cost': 142.58812, 'Data Sensitivity': 108.61368, 'Security Score': 48.232418, 'Industry Risk': 45.032646}"
568,XGBoost,5000,0.8779898866747899,333.77732050052055,1036.1778204365173,0.8788354393779935,0.8788354393779935,42.95931423187257,10852.01333984375,0.17365225675560303,72.35942767346381,-86.2594565730798,0.989,1.9457355,166.88866025026027,2.018356045915774,100.0,"{'Company Size': 1813.2478, 'Business Interruption Cost': 148.80069, 'Data Sensitivity': 109.191345, 'Security Score': 38.419777, 'Industry Risk': 30.849003}"
569,XGBoost,100,0.6772490224393237,566.4373826608658,1958.9428788556795,0.6913421634230068,0.6913421634230068,29.392361450195313,8644.2223828125,0.26339705541659697,97.46097644101681,-409.34725985240937,0.95,2.191396,283.2186913304329,2.008679391323802,80.0,"{'Company Size': 1651.1088, 'Business Interruption Cost': 73.963554, 'Industry Risk': 43.699554, 'Types of Data Stored': 22.072441, 'Security Score': 15.640167}"
570,XGBoost,1000,0.8151884197568381,430.2492253048897,1307.314418053517,0.815192622593395,0.815192622593395,45.0033975219726,10574.2609375,0.22898105497489551,75.5586026099543,-6.234285848522195,0.99,2.069128,215.12461265244485,2.010877175391643,100.0,"{'Company Size': 1769.0156, 'Security Score': 140.24109, 'Business Interruption Cost': 97.33096, 'Data Sensitivity': 52.865116, 'Industry Risk': 39.558464}"
571,XGBoost,2000,0.8377875519817792,390.37171227327883,1154.821968765881,0.8380394446861703,0.8380394446861703,44.354001655578614,13000.779765625,0.22592544727436342,86.35969931903693,45.507265771397925,0.99,2.094494,195.18585613663942,2.0212948353626796,100.0,"{'Company Size': 1863.1548, 'Business Interruption Cost': 161.26897, 'Data Sensitivity': 117.579, 'Security Score': 36.73307, 'Industry Risk': 24.001127}"
572,XGBoost,5000,0.877283389974607,358.5160166254664,1162.4567644075366,0.8774763260213518,0.8774763260213518,48.344368591308594,15019.1958203125,0.17054953998047345,80.6840736475064,-46.09266531584264,0.992,1.9925663,179.2580083127332,1.9817190980851656,100.0,"{'Company Size': 1988.1188, 'Business Interruption Cost': 155.63795, 'Data Sensitivity': 116.55934, 'Security Score': 52.67919, 'Industry Risk': 22.848734}"
573,XGBoost,100,0.7436016139683255,106.12742299857739,283.7515992202914,0.7496315178194748,0.7496315178194748,17.513079147338882,1172.0316796875,0.2538966972019426,65.44156491269474,43.51468739685417,1.0,1.8754343,53.063711499288694,1.6481610920115919,80.0,"{'Company Size': 1058.2991, 'Business Interruption Cost': 95.132286, 'Data Sensitivity': 34.779434, 'Industry Risk': 34.356297, 'Geographic Location': 33.423878}"
574,XGBoost,1000,0.901102058480037,303.2873723503292,773.1761371417987,0.9018804729067641,0.9018804729067641,49.719797134399414,4851.550966796875,0.1855246874197602,72.86867919442388,68.59465147340892,1.0,1.9919251,151.6436861751646,2.042838130512639,100.0,"{'Company Size': 1833.7731, 'Business Interruption Cost': 105.37369, 'Data Sensitivity': 93.564735, 'Security Score': 46.77457, 'Industry Risk': 32.405136}"
575,XGBoost,2000,0.87866696318548,330.5425097032219,1020.7624881755168,0.8786678894369774,0.8786678894369774,50.19080474853516,12952.217382812501,0.1764675152762498,83.128324833726,-2.820328068438167,0.995,1.9656092,165.27125485161096,1.906922736187152,100.0,"{'Company Size': 1942.4352, 'Business Interruption Cost': 170.22377, 'Data Sensitivity': 108.54067, 'Security Score': 62.89752, 'Industry Risk': 41.58609}"
576,XGBoost,5000,0.9201278672562084,327.31157499641296,831.9584060027676,0.9203863229352909,0.9203863229352909,42.46032936096192,8472.435859375,0.1666632593050182,74.16843229312263,47.32569639627576,0.997,1.8515962,163.65578749820648,1.9544892939011085,100.0,"{'Company Size': 1994.5219, 'Business Interruption Cost': 178.13943, 'Data Sensitivity': 134.79019, 'Security Score': 54.117836, 'Industry Risk': 15.435435}"
577,XGBoost,100,0.8247368062821334,242.02008598756788,555.5726246071744,0.8389468519305119,0.8389468519305119,18.581374053955077,1983.87896484375,0.2411123942681061,65.7786368616917,158.19516796922682,1.0,1.6791542,121.01004299378394,2.0190852834628963,80.0,"{'Company Size': 1633.1986, 'Security Score': 69.16801, 'Compliance Standard': 44.802303, 'Data Sensitivity': 36.951145, 'Business Interruption Cost': 8.167013}"
578,XGBoost,1000,0.9135879794017321,344.40114654834264,749.3102087639229,0.914855203889912,0.914855203889912,49.01312332153317,3543.0007031249997,0.18939596723146043,76.08546472222073,90.74053754475116,1.0,1.7969236,172.20057327417132,1.980475611446068,100.0,"{'Company Size': 1918.5894, 'Business Interruption Cost': 127.874306, 'Security Score': 69.3251, 'Industry Risk': 48.92495, 'Data Sensitivity': 42.342773}"
579,XGBoost,2000,0.8882751056418994,303.93975323567383,975.1356696636655,0.8882765146895284,0.8882765146895284,37.19493873596191,11426.690234375,0.16594597875082504,75.85619830836467,-3.463003283000006,0.9925,2.071064,151.96987661783692,2.137880391286592,100.0,"{'Company Size': 1853.463, 'Data Sensitivity': 130.06238, 'Business Interruption Cost': 127.279076, 'Security Score': 55.125645, 'Industry Risk': 31.742378}"
580,XGBoost,5000,0.893599250585977,373.9144388874066,983.2058995185603,0.8936071597672537,0.8936071597672537,58.31284866333008,8856.3352734375,0.18672242962851893,78.68815628071721,-8.476916341763731,0.994,1.8903561,186.9572194437033,2.1407309345544494,100.0,"{'Company Size': 1985.5947, 'Business Interruption Cost': 187.02365, 'Data Sensitivity': 139.51282, 'Security Score': 57.30008, 'Industry Risk': 24.363386}"
581,XGBoost,100,0.8258829961102698,682.8296735572816,1318.6478190438706,0.852120686252219,0.852120686252219,181.64381103515632,3793.7855859375004,0.26490787850881253,58.2071610563647,511.88337832260123,1.0,1.4108703,341.4148367786408,1.902415409323692,80.0,"{'Company Size': 2548.702, 'Data Sensitivity': 269.17648, 'Types of Data Stored': 104.70647, 'Industry Risk': 78.34426, 'Business Interruption Cost': 38.559982}"
582,XGBoost,1000,0.8221876144473383,395.156172608912,1342.8405421226307,0.8223879691703571,0.8223879691703571,48.35735473632815,15095.754140624998,0.194513265750794,78.42884402299873,-45.075778148996804,0.995,1.9268794,197.578086304456,1.9814310583413417,100.0,"{'Company Size': 2037.3805, 'Business Interruption Cost': 166.48695, 'Data Sensitivity': 71.47387, 'Industry Risk': 47.45624, 'Security Score': 46.21015}"
583,XGBoost,2000,0.8787446482663697,377.77858154377935,1126.4598670608796,0.8791625540352159,0.8791625540352159,53.72044502258301,14230.6378515625,0.19223665746652757,76.66327396292385,-66.13090236825943,0.995,2.051512,188.88929077188968,2.257155869405547,100.0,"{'Company Size': 1938.5347, 'Business Interruption Cost': 151.9066, 'Data Sensitivity': 144.55742, 'Security Score': 90.95219, 'Industry Risk': 31.875462}"
584,XGBoost,5000,0.9029211185359016,341.9972882301563,951.9070553527037,0.9029281642745499,0.9029281642745499,44.219810867309576,12602.030156249999,0.17043608478071345,77.427960844418,-8.109525217956906,0.996,1.9213637,170.99864411507815,1.927737471119578,80.0,"{'Company Size': 1955.1637, 'Business Interruption Cost': 155.36473, 'Data Sensitivity': 142.57788, 'Security Score': 46.578365, 'Geographic Location': 18.298798}"
585,XGBoost,100,0.7794137336966023,515.3647384796143,1284.3562537633686,0.8132409533487435,0.8132409533487435,29.397033767700197,4229.6259375,0.27840647386317635,67.19258442060509,502.9553377227783,1.0,2.2062204,257.68236923980714,1.986298207389418,40.0,"{'Company Size': 2273.6553, 'Geographic Location': 142.52193, 'Types of Data Stored': 73.22377, 'Previous Cyber Incidents': 33.351917, 'Business Interruption Cost': 28.986307}"
586,XGBoost,1000,0.7281746957998321,453.64247637183666,1896.9813627797912,0.7283607519023261,0.7283607519023261,43.30740875244139,23462.560546875,0.24086592486646446,75.49105364490954,-49.62952084949013,0.99,2.0571938,226.82123818591833,2.0865393382306303,100.0,"{'Company Size': 1836.229, 'Business Interruption Cost': 214.09395, 'Data Sensitivity': 103.81792, 'Security Score': 50.05023, 'Industry Risk': 46.139347}"
587,XGBoost,2000,0.8887385877880071,370.308271853298,997.9972921229008,0.8887477323237114,0.8887477323237114,44.88093589782715,8352.1010546875,0.18305831196467098,74.99093342651346,-9.047694101566083,0.9925,1.8442614,185.154135926649,2.061970241957394,100.0,"{'Company Size': 1931.9174, 'Business Interruption Cost': 129.56993, 'Data Sensitivity': 118.3754, 'Industry Risk': 46.751976, 'Security Score': 35.098827}"
588,XGBoost,5000,0.8727528722758902,336.66987854073466,1036.5351701330362,0.8728650652407614,0.8728650652407614,41.313110427856415,13162.51234375,0.18160061798190705,76.78714247841594,30.778174742117525,0.994,1.9638233,168.33493927036733,2.0541028043042773,100.0,"{'Company Size': 1903.489, 'Business Interruption Cost': 176.15253, 'Data Sensitivity': 144.94054, 'Security Score': 55.0542, 'Industry Risk': 25.450228}"
589,XGBoost,100,0.7797667790775865,613.8117175394297,1473.0148005672036,0.780645168860105,0.780645168860105,39.67647945404053,5928.611484375,0.2865811509862721,58.99289835820587,-93.02706796896457,0.95,1.4433798,306.9058587697148,2.001801319031684,80.0,"{'Company Size': 2150.69, 'Types of Data Stored': 260.9876, 'Data Sensitivity': 259.1905, 'Business Interruption Cost': 46.864166, 'Industry Risk': 28.80624}"
590,XGBoost,1000,0.9140117650571942,370.47083121593,957.6817342145011,0.9141516241470001,0.9141516241470001,46.378047943115234,6315.6516796875,0.16507166002400095,78.26738011982445,38.623091752362264,0.995,1.8850647,185.235415607965,1.863010652745988,80.0,"{'Company Size': 2103.4314, 'Business Interruption Cost': 198.01958, 'Data Sensitivity': 128.23972, 'Security Score': 60.43481, 'Geographic Location': 55.866783}"
591,XGBoost,2000,0.9103120254594511,324.7393394696653,806.030416075668,0.9115226956289809,0.9115226956289809,57.719401054382324,6167.2415234375,0.18061156274742363,75.24164550167536,93.64772753346563,0.9975,1.8909403,162.36966973483266,2.069708636344893,100.0,"{'Company Size': 1908.2455, 'Business Interruption Cost': 163.75089, 'Data Sensitivity': 149.70493, 'Industry Risk': 28.342026, 'Security Score': 26.746243}"
592,XGBoost,5000,0.9005892222545512,370.8430161125588,1018.778253762164,0.9006230298837967,0.9006230298837967,45.63653228759766,11199.098554687502,0.16588014313956337,73.10843449604634,-18.787556036112314,0.995,1.8566033,185.4215080562794,1.9701258341614711,100.0,"{'Company Size': 2109.826, 'Business Interruption Cost': 138.52821, 'Data Sensitivity': 135.88141, 'Security Score': 45.15919, 'Industry Risk': 21.378662}"
593,XGBoost,100,0.9508052087868727,241.87767873144153,467.84986944755343,0.9522601173063587,0.9522601173063587,102.12589721679687,1791.7055468750004,0.16813858534744608,70.19541483369719,80.45717789506912,1.0,2.0270147,120.93883936572077,1.611032263063946,80.0,"{'Company Size': 2091.6846, 'Business Interruption Cost': 66.073715, 'Security Score': 51.408394, 'Previous Cyber Incidents': 47.94171, 'Industry Risk': 45.50467}"
594,XGBoost,1000,0.898551519393304,407.1376669646606,1122.3304443403263,0.8989273800269263,0.8989273800269263,35.34144302368164,5917.0030859375,0.18844066431424464,73.0469940480123,-68.31426357701869,1.0,2.1046314,203.5688334823303,2.005616299647931,100.0,"{'Company Size': 2002.537, 'Business Interruption Cost': 141.07704, 'Security Score': 140.2413, 'Data Sensitivity': 111.290886, 'Industry Risk': 37.70529}"
595,XGBoost,2000,0.8707898868873167,401.0469137256399,1078.5711285819955,0.8707932268150008,0.8707932268150008,43.85009765625,8169.740312499998,0.19508633085894575,71.57273548820181,-5.483641686679416,0.99,1.8316149,200.52345686281996,2.0715306129593274,100.0,"{'Company Size': 1959.9463, 'Business Interruption Cost': 136.36005, 'Data Sensitivity': 115.74637, 'Security Score': 72.11436, 'Industry Risk': 32.87509}"
596,XGBoost,5000,0.9188199143438588,328.915022054317,876.2110787643486,0.9188258435398085,0.9188258435398085,47.66908599853516,7654.418671875,0.16262330203854988,73.21991470312582,7.488276793320176,0.996,1.9320387,164.4575110271585,1.87005015869163,100.0,"{'Company Size': 1957.9824, 'Business Interruption Cost': 170.53261, 'Data Sensitivity': 129.43227, 'Security Score': 54.724712, 'Industry Risk': 22.29547}"
597,XGBoost,100,0.4422519427832662,1177.9439729909896,3594.386906435697,0.45308221886044264,0.45308221886044264,24.78609251022339,15637.579531250001,0.4815790809231115,94.95824841720412,-500.8706160039903,0.95,1.5260694,588.9719864954948,2.024971762665152,80.0,"{'Company Size': 1795.0469, 'Previous Cyber Incidents': 59.508904, 'Industry Risk': 58.793907, 'Security Score': 54.078712, 'Business Interruption Cost': 40.584717}"
598,XGBoost,1000,0.8272007682696265,447.69420077230933,1555.1661765499211,0.8302966935882614,0.8302966935882614,41.91832572937012,9796.55171875,0.20642279401690475,79.33557802199961,-208.16184881966115,0.975,2.0675638,223.84710038615466,1.952210875145394,80.0,"{'Company Size': 1937.7247, 'Business Interruption Cost': 139.30157, 'Security Score': 93.21122, 'Data Sensitivity': 67.17625, 'Types of Data Stored': 20.169336}"
599,XGBoost,2000,0.8755520957184464,366.3642499020428,974.0049316437917,0.8775595631767485,0.8775595631767485,47.134438018798825,8216.012890625,0.20320618108894767,76.15743426724643,123.70624347335396,0.9925,1.9975172,183.1821249510214,1.9205599447960953,80.0,"{'Company Size': 1886.2529, 'Business Interruption Cost': 167.02135, 'Data Sensitivity': 117.579865, 'Security Score': 57.139767, 'Types of Data Stored': 21.997889}"
600,XGBoost,5000,0.8879936424224076,355.2575960455895,1034.5335264280322,0.8879937210372509,0.8879937210372509,38.62770973205566,10539.002578125,0.1796380021554574,71.9059568518024,-0.8667133954048232,0.994,2.0235505,177.62879802279474,2.015510342679763,80.0,"{'Company Size': 1943.8286, 'Business Interruption Cost': 158.01802, 'Data Sensitivity': 140.75278, 'Security Score': 75.1369, 'Compliance Standard': 11.061296}"
